Product name,Original Price,Discount,Price After Discount,Ratings
"Infinix Hot 12 (7° Purple, 64 GB)  (4 GB RAM)","₹12,999",23% off,"₹9,999",4.2
"Infinix Hot 12 (Exploratory Blue, 64 GB)  (4 GB RAM)",N/A,23% off,N/A,4.2
"Infinix Hot 12 (Polar Black, 64 GB)  (4 GB RAM)",N/A,23% off,N/A,4.2
"Infinix Smart HD 2021 (Obsidian Black, 32 GB)  (2 GB RAM)","₹7,999",18% off,"₹6,499",4.3
"Infinix Hot 12 (Turquoise Cyan, 64 GB)  (4 GB RAM)","₹12,999",23% off,"₹9,999",4.2
"Infinix Hot 9 (Quetzal Cyan, 64 GB)  (4 GB RAM)",N/A,57% off,N/A,4.4
"Infinix Hot 9 (Violet, 64 GB)  (4 GB RAM)",N/A,57% off,"₹11,999",4.4
"Infinix Hot 9 (Ocean Wave, 64 GB)  (4 GB RAM)",N/A,57% off,N/A,4.4
"Infinix Note 11s (Mithril Grey, 64 GB)  (6 GB RAM)",N/A,17% off,N/A,4.3
"Infinix Note 11s (Haze Green, 64 GB)  (6 GB RAM)","₹16,999",17% off,"₹13,999",4.3
"Infinix Note 11s (Symphony Cyan, 64 GB)  (6 GB RAM)",N/A,17% off,N/A,4.3
"Infinix Note 12 TURBO (Jewel Blue, 128 GB)  (8 GB RAM)",N/A,25% off,N/A,4.2
"Infinix Note 5 Stylus (Charcoal Blue, 64 GB)  (4 GB RAM)",N/A,33% off,"₹16,999",3.9
"Infinix Note 5 Stylus (Bordeaux Red, 64 GB)  (4 GB RAM)",N/A,33% off,"₹16,999",3.9
"Infinix Note 12 TURBO (Force Black, 128 GB)  (8 GB RAM)",N/A,25% off,N/A,4.2
"Infinix Note 12 TURBO (Snowfall, 128 GB)  (8 GB RAM)",N/A,25% off,N/A,4.2
"Infinix Smart 2 (Serene Gold, 16 GB)  (2 GB RAM)",N/A,64% off,N/A,4.1
"Infinix Smart 6 Plus (Crystal Violet, 64 GB)  (3 GB RAM)",N/A,17% off,N/A,4.3
"Infinix Smart 3 Plus (Morpheus Blue, 32 GB)  (2 GB RAM)",N/A,60% off,"₹7,999",4.2
"Infinix Smart 6 Plus (Tranquil Sea Blue, 64 GB)  (3 GB RAM)","₹9,999",17% off,"₹8,299",4.3
"Infinix Smart 3 Plus (Mocha Brown, 32 GB)  (2 GB RAM)",N/A,60% off,"₹7,999",4.2
"Infinix Smart 3 Plus (Midnight Black, 32 GB)  (2 GB RAM)",N/A,60% off,"₹7,999",4.2
"Infinix HOT 20 5G (Space Blue, 64 GB)  (4 GB RAM)","₹17,999",26% off,"₹13,208",4.1
"Infinix Smart HD 2021 (Quartz Green, 32 GB)  (2 GB RAM)",N/A,18% off,N/A,4.3
"Infinix Hot 10 (Ocean Wave, 128 GB)  (6 GB RAM)",N/A,50% off,"₹13,999",4.3
"Infinix Hot 10 (Obsidian Black, 128 GB)  (6 GB RAM)",N/A,50% off,N/A,4.3
"Infinix Note 4 (Ice Blue, 32 GB)  (3 GB RAM)",N/A,60% off,"₹8,999",4.2
